[Gene ID]	[source_id]	[Product Description]	[Input ID]	[# TM Domains]	[SignalP Scores]	
Tb927.4.360	Tb927.4.360:mRNA	1,2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase, putative	Tb927.4.360	0	N/A	
Tb927.4.3620	Tb927.4.3620:mRNA	serine threonine-protein phosphatase PP1, putative	Tb927.4.3620	0	N/A	
Tb927.4.3680	Tb927.4.3680:mRNA	protein phosphatase 2C, putative	Tb927.4.3680	0	NN Sum: 3, NN D: .51, HMM Prob: .94	
Tb927.4.3740	Tb927.4.3740:mRNA	flagellar attachment zone protein 1	Tb927.4.3740	0	N/A	
Tb927.4.3790	Tb927.4.3790:mRNA	ubiquitin carboxyl-terminal hydrolase, putative	Tb927.4.3790	0	N/A	
Tb927.4.380	Tb927.4.380:mRNA	WD domain, G-beta repeat, putative	Tb927.4.380	0	N/A	
Tb927.4.3810	Tb927.4.3810:mRNA	DNA-directed RNA polymerase II subunit 2, putative	Tb927.4.3810	0	N/A	
Tb927.4.3840	Tb927.4.3840:mRNA	nucleolar protein, putative	Tb927.4.3840	0	N/A	
Tb927.4.3890	Tb927.4.3890:mRNA	ATP-dependent RNA helicase, putative	Tb927.4.3890	0	N/A	
Tb927.4.400	Tb927.4.400:mRNA	Double RNA binding domain protein 7	Tb927.4.400	0	N/A	
Tb927.4.4040	Tb927.4.4040:mRNA	hypothetical protein, conserved	Tb927.4.4040	0	N/A	
Tb927.4.4070	Tb927.4.4070:mRNA	mevalonate kinase, putative	Tb927.4.4070	0	N/A	
Tb927.4.4160	Tb927.4.4160:mRNA	mitochondrial RNA binding protein	Tb927.4.4160	0	NN Sum: 2, NN D: .49, HMM Prob: .68	
Tb927.4.430	Tb927.4.430:mRNA	proteasome beta 7 subunit	Tb927.4.430	0	N/A	
Tb927.4.4310	Tb927.4.4310:mRNA	Nucleoporin NUP64	Tb927.4.4310	0	N/A	
Tb927.4.4350	Tb927.4.4350:mRNA	emp24/gp25L/p24 family/GOLD, putative	Tb927.4.4350	1	NN Sum: 4, NN D: .9, HMM Prob: 1	
Tb927.4.4370	Tb927.4.4370.1:mRNA	hypothetical protein, conserved	Tb927.4.4370	0	N/A	
Tb927.4.4370	Tb927.4.4370.2:mRNA	hypothetical protein, conserved	Tb927.4.4370	0	NN Sum: 4, NN D: .77, HMM Prob: .84	
Tb927.4.4490	Tb927.4.4490:mRNA	multidrug resistance protein E	Tb927.4.4490	8	N/A	
Tb927.4.450	Tb927.4.450:mRNA	coatomer alpha subunit, putative	Tb927.4.450	0	N/A	
Tb927.4.4550	Tb927.4.4550:mRNA	hypothetical protein, conserved	Tb927.4.4550	0	N/A	
Tb927.4.4560	Tb927.4.4560:mRNA	hypothetical protein, conserved	Tb927.4.4560	0	N/A	
Tb927.4.4650	Tb927.4.4650:mRNA	diphthine synthase, putative	Tb927.4.4650	0	N/A	
Tb927.4.4660	Tb927.4.4660:mRNA	Protein of unknown function DUF84, putative	Tb927.4.4660	0	N/A	
Tb927.4.4670	Tb927.4.4670:mRNA	MYND finger, putative	Tb927.4.4670	0	N/A	
Tb927.4.470	Tb927.4.470:mRNA	snoRNP protein GAR1, putative	Tb927.4.470	0	N/A	
Tb927.4.4700	Tb927.4.4700:mRNA	hypothetical protein, conserved	Tb927.4.4700	0	N/A	
Tb927.4.4910	Tb927.4.4910.1:mRNA	3,2-trans-enoyl-CoA isomerase, mitochondrial precursor, putative	Tb927.4.4910	2	NN Sum: 4, NN D: .57, HMM Prob: .98	
Tb927.4.4910	Tb927.4.4910.2:mRNA	3,2-trans-enoyl-CoA isomerase, mitochondrial precursor, putative	Tb927.4.4910	0	NN Sum: 0, NN D: .27, HMM Prob: .56	
Tb927.4.4950	Tb927.4.4950:mRNA	Nucleolar protein 61	Tb927.4.4950	0	N/A	
Tb927.4.5040	Tb927.4.5040:mRNA	dihydrolipoamide dehydrogenase	Tb927.4.5040	0	N/A	
Tb927.4.5130	Tb927.4.5130:mRNA	KH domain/Domain of unknown function (DUF1771)/Smr domain containing protein, putative	Tb927.4.5130	0	N/A	
Tb927.4.5170	Tb927.4.5170:mRNA	ribosomal protein L7/L12, putative	Tb927.4.5170	0	N/A	
Tb927.4.540	Tb927.4.540:mRNA	hypothetical protein, conserved	Tb927.4.540	1	NN Sum: 4, NN D: .78, HMM Prob: .3	
Tb927.4.560	Tb927.4.560:mRNA	Cytoplasmic dynein 2 heavy chain (DYNC2H1), putative	Tb927.4.560	0	N/A	
Tb927.4.590	Tb927.4.590:mRNA	PQQ-like domain/Protein of unknown function (DUF1620), putative	Tb927.4.590	1	NN Sum: 4, NN D: .87, HMM Prob: 1	
Tb927.4.600	Tb927.4.600:mRNA	Alpha/beta hydrolase family, putative	Tb927.4.600	0	N/A	
Tb927.4.620	Tb927.4.620:mRNA	hypothetical protein, conserved	Tb927.4.620	0	N/A	
Tb927.4.630	Tb927.4.630:mRNA	conserved protein	Tb927.4.630	0	N/A	
Tb927.4.660	Tb927.4.660:mRNA	hypothetical protein, conserved	Tb927.4.660	0	N/A	
Tb927.4.860	Tb927.4.860:mRNA	hypothetical protein, conserved	Tb927.4.860	1	N/A	
Tb927.4.870	Tb927.4.870:mRNA	dynein heavy chain, putative	Tb927.4.870	0	N/A	
Tb927.4.890	Tb927.4.890:mRNA	small nuclear ribonucleoprotein sm d3	Tb927.4.890	0	N/A	
Tb927.4.920	Tb927.4.920:mRNA	TPR repeat, putative	Tb927.4.920	0	N/A	
Tb927.5.1000	Tb927.5.1000:mRNA	ubiquitin-conjugating enzyme E2, putative	Tb927.5.1000	0	N/A	
Tb927.5.1020	Tb927.5.1020:mRNA	disulfide isomerase, putative	Tb927.5.1020	2	NN Sum: 4, NN D: .81, HMM Prob: .95	
Tb927.5.1090	Tb927.5.1090:mRNA	threonyl-tRNA synthetase, putative	Tb927.5.1090	0	N/A	
Tb927.5.1100	Tb927.5.1100:mRNA	peroxisome targeting signal 1 receptor	Tb927.5.1100	0	N/A	
Tb927.5.1110	Tb927.5.1110:mRNA	60S ribosomal protein L8, putative	Tb927.5.1110	0	N/A	
Tb927.5.1120	Tb927.5.1120:mRNA	Phage tail fibre repeat, putative	Tb927.5.1120	0	N/A	
Tb927.5.1140	Tb927.5.1140:mRNA	choline/ethanolamine kinase	Tb927.5.1140	0	N/A	
Tb927.5.1150	Tb927.5.1150:mRNA	RNA helicase Prp43	Tb927.5.1150	0	N/A	
Tb927.5.1160	Tb927.5.1160:mRNA	Degradation arginine-rich protein for mis-folding, putative	Tb927.5.1160	1	NN Sum: 4, NN D: .81, HMM Prob: 1	
Tb927.5.1210	Tb927.5.1210:mRNA	short-chain dehydrogenase, putative	Tb927.5.1210	2	NN Sum: 4, NN D: .67, HMM Prob: .91	
Tb927.5.1250	Tb927.5.1250:mRNA	GAF domain/TIP41-like family, putative	Tb927.5.1250	0	N/A	
Tb927.5.1270	Tb927.5.1270:mRNA	Acidic leucine-rich nuclear phosphoprotein 32 family member	Tb927.5.1270	0	N/A	
Tb927.5.1280	Tb927.5.1280:mRNA	alanine racemase, putative	Tb927.5.1280	0	N/A	
Tb927.5.1300	Tb927.5.1300:mRNA	V-type proton ATPase subunit a, putative	Tb927.5.1300	6	N/A	
Tb927.5.1360	Tb927.5.1360:mRNA	nucleoside 2-deoxyribosyltransferase	Tb927.5.1360	0	N/A	
Tb927.5.1460	Tb927.5.1460:mRNA	Possible lysine decarboxylase, putative	Tb927.5.1460	0	N/A	
Tb927.5.1470	Tb927.5.1470:mRNA	NADH-cytochrome b5 reductase, putative	Tb927.5.1470	0	NN Sum: 3, NN D: .56, HMM Prob: .99	
Tb927.5.1520	Tb927.5.1520:mRNA	ATP-dependent protease ATPase subunit HslU1	Tb927.5.1520	0	N/A	
Tb927.5.1540	Tb927.5.1540:mRNA	hypothetical protein, conserved	Tb927.5.1540	0	N/A	
Tb927.5.1610	Tb927.5.1610:mRNA	60S ribosomal protein L13a, putative	Tb927.5.1610	0	N/A	
Tb927.5.1630	Tb927.5.1630:mRNA	hypothetical protein, conserved	Tb927.5.1630	1	NN Sum: 3, NN D: .49, HMM Prob: .26	
Tb927.5.1660	Tb927.5.1660:mRNA	protein phosphatase 2C, putative	Tb927.5.1660	0	N/A	
Tb927.5.1690	Tb927.5.1690:mRNA	hypothetical protein, conserved	Tb927.5.1690	0	N/A	
Tb927.5.1700	Tb927.5.1700:mRNA	replication Factor A 28 kDa subunit, putative	Tb927.5.1700	0	N/A	
Tb927.5.1710	Tb927.5.1710:mRNA	ATP synthase F(0) complex subunit B, mitochondrial, putative	Tb927.5.1710	0	NN Sum: 4, NN D: .51, HMM Prob: .99	
Tb927.5.1730	Tb927.5.1730:mRNA	Ecotin-like protein	Tb927.5.1730	0	N/A	
Tb927.5.1780	Tb927.5.1780:mRNA	hypothetical protein, conserved	Tb927.5.1780	0	N/A	
Tb927.5.1810	Tb927.5.1810:mRNA	lysosomal/endosomal membrane protein p67	Tb927.5.1810	2	NN Sum: 4, NN D: .75, HMM Prob: 1	
Tb927.5.1880	Tb927.5.1880:mRNA	inhibitor of serine peptidase (ISP), putative	Tb927.5.1880	0	N/A	
Tb927.5.1900	Tb927.5.1900:mRNA	Outer dynein arm docking complex protein 1, putative	Tb927.5.1900	0	N/A	
Tb927.5.1920	Tb927.5.1920:mRNA	hypothetical protein, conserved	Tb927.5.1920	0	N/A	
Tb927.5.2060	Tb927.5.2060:mRNA	Cell division cycle 5-like protein	Tb927.5.2060	0	N/A	
Tb927.5.2080	Tb927.5.2080:mRNA	GMP reductase	Tb927.5.2080	0	N/A	
Tb927.5.2100	Tb927.5.2100:mRNA	RNA-binding protein, putative	Tb927.5.2100	0	NN Sum: 2, NN D: .43, HMM Prob: .53	
Tb927.5.2140	Tb927.5.2140:mRNA	regulator of nonsense transcripts 1	Tb927.5.2140	0	N/A	
Tb927.5.2150	Tb927.5.2150:mRNA	hypothetical protein, conserved	Tb927.5.2150	0	N/A	
Tb927.5.2250	Tb927.5.2250:mRNA	META domain/Domain of unknown function (DUF1935), putative	Tb927.5.2250	0	N/A	
Tb927.5.2270	Tb927.5.2270:mRNA	Component of motile flagella 44	Tb927.5.2270	0	N/A	
Tb927.5.2290	Tb927.5.2290:mRNA	ATP-dependent RNA helicase, putative	Tb927.5.2290	0	N/A	
Tb927.5.2320	Tb927.5.2320:mRNA	Mak10 subunit, NatC N(alpha)-terminal acetyltransferase, putative	Tb927.5.2320	0	N/A	
Tb927.5.2380	Tb927.5.2380:mRNA	hydrolase, alpha/beta fold family, putative	Tb927.5.2380	0	N/A	
Tb927.5.2410	Tb927.5.2410:mRNA	kinesin, putative	Tb927.5.2410	0	N/A	
Tb927.5.2570	Tb927.5.2570:mRNA	eukaryotic translation initiation factor 3 subunit b	Tb927.5.2570	0	N/A	
Tb927.5.2590	Tb927.5.2590:mRNA	Macro domain containing protein, putative	Tb927.5.2590	0	N/A	
Tb927.5.2620	Tb927.5.2620:mRNA	hypothetical protein, conserved	Tb927.5.2620	0	N/A	
Tb927.5.2700	Tb927.5.2700:mRNA	otubain cysteine peptidase, Clan CA, family C65, putative	Tb927.5.2700	0	N/A	
Tb927.5.2720	Tb927.5.2720:mRNA	zinc finger protein ZPR1	Tb927.5.2720	0	N/A	
Tb927.5.2780	Tb927.5.2780:mRNA	mitochondrial DNA polymerase beta	Tb927.5.2780	0	N/A	
Tb927.5.2790	Tb927.5.2790:mRNA	mitochondrial DNA polymerase beta-PAK	Tb927.5.2790	0	NN Sum: 3, NN D: .48, HMM Prob: .99	
Tb927.5.2820	Tb927.5.2820:mRNA	Serine/threonine-protein kinase NEK6, putative	Tb927.5.2820	0	N/A	
Tb927.5.2850	Tb927.5.2850:mRNA	radial spoke protein RSP2, putative	Tb927.5.2850	0	N/A	
Tb927.5.2900	Tb927.5.2900:mRNA	histone deacetylase 4	Tb927.5.2900	0	N/A	
Tb927.5.2930	Tb927.5.2930:mRNA	Mitochondrial ATP synthase subunit, putative	Tb927.5.2930	0	N/A	
Tb927.5.2950	Tb927.5.2950:mRNA	Component of motile flagella 3	Tb927.5.2950	0	N/A	
Tb927.5.295b	Tb927.5.295b:mRNA	retrotransposon hotspot (RHS) protein 1	Tb927.5.295b	0	N/A	
Tb927.5.2960	Tb927.5.2960:mRNA	phosphoribosylpyrophosphate synthetase, putative	Tb927.5.2960	0	N/A	
Tb927.5.3030	Tb927.5.3030:mRNA	Intraflagellar transport protein 121	Tb927.5.3030	0	NN Sum: 4, NN D: .43, HMM Prob: .34	
Tb927.5.3120	Tb927.5.3120:mRNA	eukaryotic translation initiation factor 2 beta subunit, putative	Tb927.5.3120	0	N/A	
Tb927.5.3170	Tb927.5.3170:mRNA	ribose-phosphate pyrophosphokinase, putative	Tb927.5.3170	0	N/A	
Tb927.5.3210	Tb927.5.3210:mRNA	small ubiquitin-related modifier	Tb927.5.3210	0	N/A	
Tb927.5.3220	Tb927.5.3220:mRNA	signal peptidase type I, putative	Tb927.5.3220	0	N/A	
Tb927.5.3230	Tb927.5.3230:mRNA	hypothetical protein, conserved	Tb927.5.3230	0	N/A	
Tb927.5.3250	Tb927.5.3250.1:mRNA	hypothetical protein, conserved	Tb927.5.3250	0	N/A	
Tb927.5.3250	Tb927.5.3250.2:mRNA	hypothetical protein, conserved	Tb927.5.3250	0	N/A	
Tb927.5.3340	Tb927.5.3340:mRNA	Mitochondrial import inner membrane translocase subunit 11	Tb927.5.3340	0	N/A	
Tb927.5.3350	Tb927.5.3350:mRNA	iron superoxide dismutase A, mitochondrial	Tb927.5.3350	0	N/A	
Tb927.5.3400	Tb927.5.3400:mRNA	calcium-translocating P-type ATPase	Tb927.5.3400	10	N/A	
Tb927.5.3410	Tb927.5.3410:mRNA	Mitochondrial ribosomal protein L9	Tb927.5.3410	0	N/A	
Tb927.5.3450	Tb927.5.3450:mRNA	eukaryotic translation initiation factor eIF2A, putative	Tb927.5.3450	0	N/A	
Tb927.5.3510	Tb927.5.3510:mRNA	structural maintenance of chromosome 3 , putative	Tb927.5.3510	0	N/A	
Tb927.5.3550	Tb927.5.3550:mRNA	hypothetical protein, conserved	Tb927.5.3550	0	NN Sum: 0, NN D: .32, HMM Prob: .89	
Tb927.5.3560	Tb927.5.3560:mRNA	vesicle-associated membrane protein, putative	Tb927.5.3560	1	N/A	
Tb927.5.3600	Tb927.5.3600.1:mRNA	ATP-dependent DEAD/H RNA helicase, putative	Tb927.5.3600	0	N/A	
Tb927.5.3600	Tb927.5.3600.2:mRNA	ATP-dependent DEAD/H RNA helicase, putative	Tb927.5.3600	0	N/A	
Tb927.5.3610	Tb927.5.3610:mRNA	adaptor complex protein (AP) 3 delta subunit 1, putative	Tb927.5.3610	1	N/A	
Tb927.5.3700	Tb927.5.3700:mRNA	hypothetical protein, conserved	Tb927.5.3700	0	N/A	
Tb927.5.3730	Tb927.5.3730:mRNA	hypothetical protein, conserved	Tb927.5.3730	0	N/A	
Tb927.5.3800	Tb927.5.3800:mRNA	glutamine hydrolysing (not ammonia-dependent) carbomoyl phosphate synthase, putative	Tb927.5.3800	0	N/A	
Tb927.5.3810	Tb927.5.3810:mRNA	orotidine-5-phosphate decarboxylase/orotate phosphoribosyltransferase, putative	Tb927.5.3810	0	N/A	
Tb927.5.3820	Tb927.5.3820:mRNA	aspartate carbamoyltransferase, putative	Tb927.5.3820	0	N/A	
Tb927.5.3830	Tb927.5.3830:mRNA	dihydroorotate dehydrogenase (fumarate)	Tb927.5.3830	0	N/A	
Tb927.5.3900	Tb927.5.3900:mRNA	Galactose oxidase, central domain/Domain of unknown function (DUF4110), putative	Tb927.5.3900	0	N/A	
Tb927.5.4120	Tb927.5.4120:mRNA	LSU ribosomal protein, mitochondrial, putative	Tb927.5.4120	0	N/A	
Tb927.5.4150	Tb927.5.4150:mRNA	hypothetical protein, conserved	Tb927.5.4150	0	N/A	
Tb927.5.4260	Tb927.5.4260:mRNA	histone H4, putative	Tb927.5.4260	0	N/A	
Tb927.5.4270	Tb927.5.4270:mRNA	ATP-dependent DEAD/H RNA helicase, putative	Tb927.5.4270	0	N/A	
Tb927.5.4330	Tb927.5.4330:mRNA	dihydrolipoamide branched chain transacylase, putative	Tb927.5.4330	0	N/A	
Tb927.5.4350	Tb927.5.4350:mRNA	Nudix hydrolase 2, putative	Tb927.5.4350	0	N/A	
Tb927.5.4380	Tb927.5.4380:mRNA	Kinetoplastid-specific Protein Phosphatase 1	Tb927.5.4380	0	N/A	
Tb927.5.4410	Tb927.5.4410:mRNA	hypothetical protein, conserved	Tb927.5.4410	0	N/A	
Tb927.5.4420	Tb927.5.4420:mRNA	nucleolar RNA helicase II, putative	Tb927.5.4420	0	N/A	
Tb927.5.4450	Tb927.5.4450:mRNA	hypothetical protein, conserved	Tb927.5.4450	0	N/A	
Tb927.5.4460	Tb927.5.4460:mRNA	major vault protein, putative	Tb927.5.4460	0	N/A	
Tb927.5.4470	Tb927.5.4470:mRNA	hypothetical protein, conserved	Tb927.5.4470	0	N/A	
Tb927.5.4500	Tb927.5.4500:mRNA	ras-like small GTPase, putative	Tb927.5.4500	0	NN Sum: 2, NN D: .51, HMM Prob: .09	
Tb927.5.4560	Tb927.5.4560:mRNA	guanine deaminase, putative	Tb927.5.4560	0	N/A	
Tb927.5.500	Tb927.5.500:mRNA	hypothetical protein, conserved	Tb927.5.500	0	N/A	
Tb927.5.520	Tb927.5.520:mRNA	stomatin-like protein, putative	Tb927.5.520	0	N/A	
Tb927.5.530	Tb927.5.530:mRNA	hypothetical protein, conserved	Tb927.5.530	0	N/A	
Tb927.5.550	Tb927.5.550:mRNA	V-type proton ATPase subunit D, putative	Tb927.5.550	0	N/A	
Tb927.5.570	Tb927.5.570:mRNA	hypothetical protein, conserved	Tb927.5.570	0	N/A	
Tb927.5.580	Tb927.5.580:mRNA	prefoldin subunit, putative	Tb927.5.580	0	N/A	
Tb927.5.590	Tb927.5.590:mRNA	protein phosphatase 1, regulatory subunit, putative	Tb927.5.590	0	N/A	
Tb927.5.680	Tb927.5.680.1:mRNA	hypothetical protein, conserved	Tb927.5.680	0	N/A	
Tb927.5.680	Tb927.5.680.2:mRNA	hypothetical protein, conserved	Tb927.5.680	0	NN Sum: 1, NN D: .34, HMM Prob: .59	
Tb927.5.760	Tb927.5.760:mRNA	Cell cycle sequence binding phosphoprotein, putative	Tb927.5.760	0	N/A	
Tb927.5.780	Tb927.5.780:mRNA	hypothetical protein, conserved	Tb927.5.780	0	N/A	
Tb927.5.800	Tb927.5.800:mRNA	casein kinase I, isoform 2	Tb927.5.800	0	N/A	
Tb927.5.900	Tb927.5.900:mRNA	oligosaccharyl transferase subunit, putative	Tb927.5.900	11	N/A	
Tb927.5.930	Tb927.5.930:mRNA	NADH-dependent fumarate reductase	Tb927.5.930	0	N/A	
Tb927.5.940	Tb927.5.940:mRNA	NADH-dependent fumarate reductase, putative	Tb927.5.940	1	N/A	
Tb927.5.950	Tb927.5.950:mRNA	monothiol glutaredoxin, putative	Tb927.5.950	0	N/A	
Tb927.5.960	Tb927.5.960:mRNA	atpase family aaa domain-containing protein 1	Tb927.5.960	0	NN Sum: 3, NN D: .46, HMM Prob: .04	
Tb927.6.1080	Tb927.6.1080:mRNA	hydroxyacylglutathione hydrolase, putative	Tb927.6.1080	0	N/A	
Tb927.6.1090	Tb927.6.1090:mRNA	proteasome regulatory ATPase subunit 3	Tb927.6.1090	0	NN Sum: 0, NN D: .21, HMM Prob: .55	
Tb927.6.1140	Tb927.6.1140:mRNA	dolichyl-P-Man:GDP-Man5GlcNAc2-PP-dolichyl alpha-1,2-mannosyltransferase, putative	Tb927.6.1140	10	NN Sum: 4, NN D: .87, HMM Prob: 1	
Tb927.6.1280	Tb927.6.1280:mRNA	translation initiation factor EIF-2b alpha subunit, putative	Tb927.6.1280	0	N/A	
Tb927.6.1290	Tb927.6.1290:mRNA	hypothetical protein, conserved	Tb927.6.1290	0	N/A	
Tb927.6.1410	Tb927.6.1410:mRNA	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative	Tb927.6.1410	0	N/A	
Tb927.6.1430	Tb927.6.1430:mRNA	hypothetical protein, conserved	Tb927.6.1430	0	N/A	
Tb927.6.1440	Tb927.6.1440:mRNA	LSU ribosomal protein, mitochondrial, putative	Tb927.6.1440	0	N/A	
Tb927.6.1470	Tb927.6.1470:mRNA	hypothetical protein, conserved	Tb927.6.1470	0	N/A	
Tb927.6.1500	Tb927.6.1500:mRNA	alkyl-dihydroxyacetone phosphate synthase	Tb927.6.1500	0	N/A	
Tb927.6.1510	Tb927.6.1510:mRNA	lysyl-tRNA synthetase, putative	Tb927.6.1510	0	N/A	
Tb927.6.1550	Tb927.6.1550:mRNA	Leucine-rich repeat, ribonuclease inhibitor subtype domain-containing protein	Tb927.6.1550	1	N/A	
Tb927.6.1590	Tb927.6.1590:mRNA	conserved protein	Tb927.6.1590	0	N/A	
Tb927.6.1660	Tb927.6.1660:mRNA	hypothetical protein, conserved	Tb927.6.1660	0	N/A	
Tb927.6.1750	Tb927.6.1750:mRNA	Rab-GTPase-TBC domain containing protein, putative	Tb927.6.1750	0	N/A	
Tb927.6.1800	Tb927.6.1800:mRNA	protein phosphatase 2C, putative	Tb927.6.1800	0	N/A	
Tb927.6.1870	Tb927.6.1870:mRNA	Eukaryotic translation initiation factor 4E-4	Tb927.6.1870	0	N/A	
Tb927.6.1880	Tb927.6.1880:mRNA	aspartyl-tRNA synthetase, putative	Tb927.6.1880	0	N/A	
Tb927.6.1890	Tb927.6.1890:mRNA	hypothetical protein, conserved	Tb927.6.1890	0	NN Sum: 0, NN D: .3, HMM Prob: .94	
Tb927.6.1900	Tb927.6.1900:mRNA	essential nuclear protein 1, putative	Tb927.6.1900	0	N/A	
Tb927.6.1920	Tb927.6.1920:mRNA	hypothetical protein, conserved	Tb927.6.1920	0	N/A	
Tb927.6.1950	Tb927.6.1950:mRNA	N-acetyltransferase B complex (NatB) non catalytic subunit, putative	Tb927.6.1950	0	N/A	
Tb927.6.1990	Tb927.6.1990:mRNA	hypothetical protein, conserved	Tb927.6.1990	0	N/A	
Tb927.6.2000	Tb927.6.2000:mRNA	spliceosome-associated protein, putative	Tb927.6.2000	0	N/A	
Tb927.6.2010	Tb927.6.2010:mRNA	acyl-CoA synthetase, putative	Tb927.6.2010	0	NN Sum: 0, NN D: .29, HMM Prob: .88	
Tb927.6.2060	Tb927.6.2060:mRNA	histidyl-tRNA synthetase	Tb927.6.2060	0	N/A	
Tb927.6.2090	Tb927.6.2090:mRNA	pdz domain containing protein, putative	Tb927.6.2090	0	N/A	
Tb927.6.2120	Tb927.6.2120:mRNA	hypothetical protein, conserved	Tb927.6.2120	0	N/A	
Tb927.6.2130	Tb927.6.2130:mRNA	nuclear movement protein, putative	Tb927.6.2130	0	N/A	
Tb927.6.2150	Tb927.6.2150:mRNA	cell division cycle protein 16 homolog, putative	Tb927.6.2150	0	N/A	
Tb927.6.2170	Tb927.6.2170:mRNA	co-chaperone GrpE, putative	Tb927.6.2170	0	NN Sum: 2, NN D: .4, HMM Prob: .98	
Tb927.6.2210	Tb927.6.2210:mRNA	hypothetical protein, conserved	Tb927.6.2210	0	N/A	
Tb927.6.2230	Tb927.6.2230:mRNA	RGG protein	Tb927.6.2230	0	N/A	
Tb927.6.2320	Tb927.6.2320:mRNA	hypothetical protein, conserved	Tb927.6.2320	2	NN Sum: 4, NN D: .73, HMM Prob: 1	
Tb927.6.2330	Tb927.6.2330:mRNA	RGG protein	Tb927.6.2330	0	N/A	
Tb927.6.2340	Tb927.6.2340:mRNA	prefoldin subunit, putative	Tb927.6.2340	0	N/A	
Tb927.6.2360	Tb927.6.2360:mRNA	adenosine kinase, putative	Tb927.6.2360	0	N/A	
Tb927.6.2380	Tb927.6.2380:mRNA	hypothetical protein, conserved	Tb927.6.2380	0	N/A	
Tb927.6.2420	Tb927.6.2420:mRNA	p22 protein precursor	Tb927.6.2420	0	NN Sum: 3, NN D: .57, HMM Prob: 1	
Tb927.6.2460	Tb927.6.2460:mRNA	ubiquitin fusion degradation protein 2, putative	Tb927.6.2460	0	N/A	
Tb927.6.2490	Tb927.6.2490:mRNA	succinate dehydrogenase subunit 7	Tb927.6.2490	0	NN Sum: 4, NN D: .66, HMM Prob: .99	
Tb927.6.2550	Tb927.6.2550:mRNA	RNA-binding protein, putative	Tb927.6.2550	0	N/A	
Tb927.6.2690	Tb927.6.2690:mRNA	ubiquitin carboxyl-terminal hydrolase, putative	Tb927.6.2690	0	N/A	
Tb927.6.2720	Tb927.6.2720:mRNA	calcium-binding protein, putative	Tb927.6.2720	0	N/A	
Tb927.6.2740	Tb927.6.2740:mRNA	pyridoxal kinase	Tb927.6.2740	0	N/A	
Tb927.6.2790	Tb927.6.2790:mRNA	L-threonine 3-dehydrogenase	Tb927.6.2790	0	NN Sum: 4, NN D: .6, HMM Prob: .99	
Tb927.6.2840	Tb927.6.2840:mRNA	Serine/threonine-protein kinase RIO2, putative	Tb927.6.2840	0	N/A	
Tb927.6.2860	Tb927.6.2860:mRNA	WD domain, G-beta repeat, putative	Tb927.6.2860	0	N/A	
Tb927.6.2930	Tb927.6.2930:mRNA	ATPase family associated with various cellular activities (AAA), putative	Tb927.6.2930	0	N/A	
Tb927.6.3000	Tb927.6.3000:mRNA	sphingolipid delta 4 desaturase, putative	Tb927.6.3000	5	N/A	
Tb927.6.3050	Tb927.6.3050:mRNA	Aldehyde dehydrogenase 3, putative	Tb927.6.3050	0	N/A	
Tb927.6.3090	Tb927.6.3090:mRNA	microtubule associated protein xmap215	Tb927.6.3090	0	N/A	
Tb927.6.3100	Tb927.6.3100:mRNA	Intraflagellar transport complex B protein 46 C terminal, putative	Tb927.6.3100	0	N/A	
Tb927.6.3110	Tb927.6.3110:mRNA	cdc2-related protein kinase 11, putative	Tb927.6.3110	0	N/A	
Tb927.6.3130	Tb927.6.3130:mRNA	queuine tRNA-ribosyltransferase, putative	Tb927.6.3130	0	N/A	
Tb927.6.3150	Tb927.6.3150:mRNA	Hydin	Tb927.6.3150	0	N/A	
Tb927.6.3160	Tb927.6.3160:mRNA	splicing factor 3a, putative	Tb927.6.3160	0	N/A	
Tb927.6.3210	Tb927.6.3210:mRNA	Adenylate kinase, nuclear	Tb927.6.3210	0	N/A	
Tb927.6.3220	Tb927.6.3220:mRNA	hypothetical protein, conserved	Tb927.6.3220	0	N/A	
Tb927.6.3290	Tb927.6.3290:mRNA	intraflagellar transport protein 20	Tb927.6.3290	0	N/A	
Tb927.6.3310	Tb927.6.3310:mRNA	cysteine peptidase, Clan CA, family C2, putative	Tb927.6.3310	0	N/A	
Tb927.6.3340	Tb927.6.3340:mRNA	Domain of unknown function (DUF814), putative	Tb927.6.3340	0	N/A	
Tb927.6.3500	Tb927.6.3500:mRNA	endosomal trafficking protein RME-8, putative	Tb927.6.3500	0	N/A	
Tb927.6.3540	Tb927.6.3540:mRNA	zinc-finger protein, conserved	Tb927.6.3540	0	N/A	
Tb927.6.3630	Tb927.6.3630:mRNA	sphingosine 1-phosphate lyase, putative	Tb927.6.3630	0	N/A	
Tb927.6.3650	Tb927.6.3650:mRNA	ADP-ribosylation factor-like protein 3C, putative	Tb927.6.3650	0	N/A	
Tb927.6.3670	Tb927.6.3670:mRNA	paraflagellar rod component, putative	Tb927.6.3670	0	N/A	
Tb927.6.3800	Tb927.6.3800:mRNA	heat shock 70 kDa protein, mitochondrial precursor, putative	Tb927.6.3800	0	NN Sum: 2, NN D: .38, HMM Prob: .9	
Tb927.6.3870	Tb927.6.3870:mRNA	RNA-binding protein, putative	Tb927.6.3870	0	N/A	
Tb927.6.3890	Tb927.6.3890:mRNA	replication factor C, subunit 2, putative	Tb927.6.3890	0	N/A	
